,TFIDF,username
referensi,0.0,radenrauf
bukan,0.0,radenrauf
perintah,0.0,radenrauf
jual,0.0,radenrauf
ato,0.0,radenrauf
beli,0.0,radenrauf
bacaan,0.0,radenrauf
merenung,0.0,radenrauf
dianalisa,0.0,radenrauf
bahkan,0.0,radenrauf
induknya,0.0,radenrauf
mendapatkan,0.0,radenrauf
alhamdulillah,0.0,radenrauf
pake,0.0,radenrauf
sendok,0.0,radenrauf
garpu,0.0,radenrauf
maafkan,0.0,radenrauf
bekal,0.0,radenrauf
telor,0.0,radenrauf
ceplok,0.0,radenrauf
sambel,0.0,radenrauf
maksudnya,0.0,radenrauf
nih,0.0,radenrauf
ikut,0.0,radenrauf
mari,0.0,radenrauf
menunggu,0.0,radenrauf
mantap,0.0,radenrauf
kalah,0.0,radenrauf
investor,0.0,radenrauf
lha,0.0,radenrauf
wong,0.0,radenrauf
padang,0.0,radenrauf
nasi,0.0,radenrauf
makan,0.0,radenrauf
